ENTIDAD, YEAR, MES, TOTAL, FUENTE
28,2015,7,1216,RENAPO 
28,2015,8,1408,RENAPO 
28,2015,9,1293,RENAPO 
28,2015,10,1313,RENAPO 
28,2015,11,1242,RENAPO 
28,2015,12,1274,RENAPO 
28,2016,1,1616,RENAPO 
28,2016,2,1669,RENAPO 
28,2016,3,1268,RENAPO 
28,2016,4,1517,RENAPO 
28,2016,5,1255,RENAPO 
28,2016,6,1552,RENAPO 
28,2016,7,1262,RENAPO 
28,2016,8,1674,RENAPO 
28,2016,9,1315,RENAPO 
28,2016,10,1335,RENAPO 
28,2016,11,1424,RENAPO 
28,2016,12,1423,RENAPO 
28,2017,1,1686,RENAPO 
28,2017,2,1528,RENAPO 
28,2017,3,1513,RENAPO 
28,2017,4,1289,RENAPO 
28,2017,5,1608,RENAPO 
28,2017,6,1526,RENAPO 
28,2017,7,1384,RENAPO 
28,2017,8,1817,RENAPO 
28,2017,9,1463,RENAPO 
28,2017,10,1610,RENAPO 
28,2017,11,1434,RENAPO 
28,2017,12,1465,RENAPO 
28,2018,1,2037,RENAPO 
28,2018,2,1970,RENAPO 
28,2018,3,1622,RENAPO 
28,2018,4,1769,RENAPO 
28,2018,5,1601,RENAPO 
28,2018,6,1484,RENAPO 
28,2018,7,1366,RENAPO 
28,2018,8,1694,RENAPO 
28,2018,9,1344,RENAPO 
28,2018,10,1534,RENAPO 
28,2018,11,1543,RENAPO 
28,2018,12,1324,RENAPO 
28,2019,1,2147,RENAPO 
28,2019,2,1676,RENAPO 
28,2019,3,1596,RENAPO 
28,2019,4,1766,RENAPO 
28,2019,5,1623,RENAPO 
28,2019,6,1506,RENAPO 
28,2019,7,1510,RENAPO 
28,2019,8,1742,RENAPO 
28,2019,9,1527,RENAPO 
28,2019,10,1680,RENAPO 
28,2019,11,1523,RENAPO 
28,2019,12,1393,RENAPO 
28,2020,1,2172,RENAPO 
28,2020,2,1709,RENAPO 
28,2020,3,1431,RENAPO 
28,2020,4,1074,RENAPO 
28,2020,5,1418,RENAPO 
28,2020,6,1885,RENAPO 
28,2020,7,3629,RENAPO 
28,2020,8,4127,RENAPO 
28,2020,9,3021,RENAPO 
29,2015,1,568.0,Registro Civil 
29,2015,2,506.0,Registro Civil 
29,2015,3,518.0,Registro Civil 
29,2015,4,472.0,Registro Civil 
29,2015,5,457.0,Registro Civil 
29,2015,6,487.0,Registro Civil 
29,2015,7,480.0,Registro Civil 
29,2015,8,430.0,Registro Civil 
29,2015,9,440.0,Registro Civil 
29,2015,10,485.0,Registro Civil 
29,2015,11,502.0,Registro Civil 
29,2015,12,543.0,Registro Civil 
29,2016,1,609.0,Registro Civil 
29,2016,2,694.0,Registro Civil 
29,2016,3,634.0,Registro Civil 
29,2016,4,448.0,Registro Civil 
29,2016,5,501.0,Registro Civil 
29,2016,6,452.0,Registro Civil 
29,2016,7,450.0,Registro Civil 
29,2016,8,510.0,Registro Civil 
29,2016,9,476.0,Registro Civil 
29,2016,10,519.0,Registro Civil 
29,2016,11,510.0,Registro Civil 
29,2016,12,530.0,Registro Civil 
29,2017,1,579.0,Registro Civil 
29,2017,2,527.0,Registro Civil 
29,2017,3,645.0,Registro Civil 
29,2017,4,489.0,Registro Civil 
29,2017,5,495.0,Registro Civil 
29,2017,6,470.0,Registro Civil 
29,2017,7,491.0,Registro Civil 
29,2017,8,498.0,Registro Civil 
29,2017,9,531.0,Registro Civil 
29,2017,10,563.0,Registro Civil 
29,2017,11,564.0,Registro Civil 
29,2017,12,560.0,Registro Civil 
29,2018,1,747.0,Registro Civil 
29,2018,2,562.0,Registro Civil 
29,2018,3,552.0,Registro Civil 
29,2018,4,533.0,Registro Civil 
29,2018,5,501.0,Registro Civil 
29,2018,6,480.0,Registro Civil 
29,2018,7,525.0,Registro Civil 
29,2018,8,537.0,Registro Civil 
29,2018,9,474.0,Registro Civil 
29,2018,10,603.0,Registro Civil 
29,2018,11,628.0,Registro Civil 
29,2018,12,630.0,Registro Civil 
29,2019,1,683.0,Registro Civil 
29,2019,2,596.0,Registro Civil 
29,2019,3,527.0,Registro Civil 
29,2019,4,559.0,Registro Civil 
29,2019,5,523.0,Registro Civil 
29,2019,6,502.0,Registro Civil 
29,2019,7,600.0,Registro Civil 
29,2019,8,500.0,Registro Civil 
29,2019,9,506.0,Registro Civil 
29,2019,10,536.0,Registro Civil 
29,2019,11,545.0,Registro Civil 
29,2019,12,659.0,Registro Civil 
29,2020,1,715.0,Registro Civil 
29,2020,2,546.0,Registro Civil 
29,2020,3,525.0,Registro Civil 
29,2020,4,559.0,Registro Civil 
29,2020,5,936.0,Registro Civil 
29,2020,6,1397.0,Registro Civil 
29,2020,7,1997.0,Registro Civil 
29,2020,8,1329.0,Registro Civil 
29,2020,9,756.0,Registro Civil 
30,2015,1,4976.0,Registro Civil 
30,2015,2,4053.0,Registro Civil 
30,2015,3,4319.0,Registro Civil 
30,2015,4,4263.0,Registro Civil 
30,2015,5,4060.0,Registro Civil 
30,2015,6,3777.0,Registro Civil 
30,2015,7,3845.0,Registro Civil 
30,2015,8,4017.0,Registro Civil 
30,2015,9,3918.0,Registro Civil 
30,2015,10,4000.0,Registro Civil 
30,2015,11,3974.0,Registro Civil 
30,2015,12,4484.0,Registro Civil 
30,2016,1,4463.0,Registro Civil 
30,2016,2,4521.0,Registro Civil 
30,2016,3,4976.0,Registro Civil 
30,2016,4,3928.0,Registro Civil 
30,2016,5,4462.0,Registro Civil 
30,2016,6,3939.0,Registro Civil 
30,2016,7,2415.0,Registro Civil 
30,2016,8,3869.0,Registro Civil 
30,2016,9,3968.0,Registro Civil 
30,2016,10,3756.0,Registro Civil 
30,2016,11,3872.0,Registro Civil 
30,2016,12,3555.0,Registro Civil 
30,2017,1,4849.0,Registro Civil 
30,2017,2,3720.0,Registro Civil 
30,2017,3,4235.0,Registro Civil 
30,2017,4,3574.0,Registro Civil 
30,2017,5,4310.0,Registro Civil 
30,2017,6,3869.0,Registro Civil 
30,2017,7,3201.0,Registro Civil 
30,2017,8,4107.0,Registro Civil 
30,2017,9,4037.0,Registro Civil 
30,2017,10,4169.0,Registro Civil 
30,2017,11,4029.0,Registro Civil 
30,2017,12,4495.0,Registro Civil 
30,2018,1,5238.0,Registro Civil 
30,2018,2,4344.0,Registro Civil 
30,2018,3,4166.0,Registro Civil 
30,2018,4,4178.0,Registro Civil 
30,2018,5,4107.0,Registro Civil 
30,2018,6,3810.0,Registro Civil 
30,2018,7,4305.0,Registro Civil 
30,2018,8,4454.0,Registro Civil 
30,2018,9,3981.0,Registro Civil 
30,2018,10,4275.0,Registro Civil 
30,2018,11,4581.0,Registro Civil 
30,2018,12,4555.0,Registro Civil 
30,2019,1,5396.0,Registro Civil 
30,2019,2,4519.0,Registro Civil 
30,2019,3,4584.0,Registro Civil 
30,2019,4,4613.0,Registro Civil 
30,2019,5,4994.0,Registro Civil 
30,2019,6,4466.0,Registro Civil 
30,2019,7,4706.0,Registro Civil 
30,2019,8,4728.0,Registro Civil 
30,2019,9,4563.0,Registro Civil 
30,2019,10,4498.0,Registro Civil 
30,2019,11,4648.0,Registro Civil 
30,2019,12,4790.0,Registro Civil 
30,2020,1,5411.0,Registro Civil 
30,2020,2,4488.0,Registro Civil 
30,2020,3,4702.0,Registro Civil 
30,2020,4,4584.0,Registro Civil 
30,2020,5,6424.0,Registro Civil 
30,2020,6,7817.0,Registro Civil 
30,2020,7,10045.0,Registro Civil 
30,2020,8,7865.0,Registro Civil 
30,2020,9,6148.0,Registro Civil 
31,2015,1,930.0,Registro Civil 
31,2015,2,939.0,Registro Civil 
31,2015,3,1208.0,Registro Civil 
31,2015,4,936.0,Registro Civil 
31,2015,5,962.0,Registro Civil 
31,2015,6,912.0,Registro Civil 
31,2015,7,1090.0,Registro Civil 
31,2015,8,1064.0,Registro Civil 
31,2015,9,1012.0,Registro Civil 
31,2015,10,1040.0,Registro Civil 
31,2015,11,1055.0,Registro Civil 
31,2015,12,917.0,Registro Civil 
31,2016,1,259.0,Registro Civil 
31,2016,2,1036.0,Registro Civil 
31,2016,3,1040.0,Registro Civil 
31,2016,4,919.0,Registro Civil 
31,2016,5,925.0,Registro Civil 
31,2016,6,946.0,Registro Civil 
31,2016,7,948.0,Registro Civil 
31,2016,8,975.0,Registro Civil 
31,2016,9,1201.0,Registro Civil 
31,2016,10,1247.0,Registro Civil 
31,2016,11,1155.0,Registro Civil 
31,2016,12,1117.0,Registro Civil 
31,2017,1,1259.0,Registro Civil 
31,2017,2,964.0,Registro Civil 
31,2017,3,1055.0,Registro Civil 
31,2017,4,1010.0,Registro Civil 
31,2017,5,1139.0,Registro Civil 
31,2017,6,1043.0,Registro Civil 
31,2017,7,1138.0,Registro Civil 
31,2017,8,1067.0,Registro Civil 
31,2017,9,1048.0,Registro Civil 
31,2017,10,1087.0,Registro Civil 
31,2017,11,1070.0,Registro Civil 
31,2017,12,1162.0,Registro Civil 
31,2018,1,1242.0,Registro Civil 
31,2018,2,999.0,Registro Civil 
31,2018,3,1084.0,Registro Civil 
31,2018,4,1052.0,Registro Civil 
31,2018,5,1113.0,Registro Civil 
31,2018,6,1049.0,Registro Civil 
31,2018,7,1454.0,Registro Civil 
31,2018,8,1071.0,Registro Civil 
31,2018,9,1065.0,Registro Civil 
31,2018,10,1123.0,Registro Civil 
31,2018,11,1120.0,Registro Civil 
31,2018,12,1208.0,Registro Civil 
31,2019,1,1210.0,Registro Civil 
31,2019,2,1079.0,Registro Civil 
31,2019,3,1073.0,Registro Civil 
31,2019,4,1102.0,Registro Civil 
31,2019,5,1293.0,Registro Civil 
31,2019,6,1174.0,Registro Civil 
31,2019,7,1138.0,Registro Civil 
31,2019,8,1131.0,Registro Civil 
31,2019,9,1111.0,Registro Civil 
31,2019,10,1239.0,Registro Civil 
31,2019,11,1188.0,Registro Civil 
31,2019,12,1191.0,Registro Civil 
31,2020,1,1259.0,Registro Civil 
31,2020,2,1036.0,Registro Civil 
31,2020,3,1182.0,Registro Civil 
31,2020,4,1250.0,Registro Civil 
31,2020,5,680.0,Registro Civil 
31,2020,6,1512.0,Registro Civil 
31,2020,7,2728.0,Registro Civil 
31,2020,8,2446.0,estimacion 
31,2020,9,1600.0,Registro Civil 
32,2017,1,905,RENAPO 
32,2017,2,787,RENAPO 
32,2017,3,914,RENAPO 
32,2017,4,668,RENAPO 
32,2017,5,731,RENAPO 
32,2017,6,699,RENAPO 
32,2017,7,762,RENAPO 
32,2017,8,753,RENAPO 
32,2017,9,745,RENAPO 
32,2017,10,814,RENAPO 
32,2017,11,768,RENAPO 
32,2017,12,873,RENAPO 
32,2018,1,1109,RENAPO 
32,2018,2,801,RENAPO 
32,2018,3,719,RENAPO 
32,2018,4,793,RENAPO 
32,2018,5,802,RENAPO 
32,2018,6,732,RENAPO 
32,2018,7,774,RENAPO 
32,2018,8,720,RENAPO 
32,2018,9,692,RENAPO 
32,2018,10,830,RENAPO 
32,2018,11,832,RENAPO 
32,2018,12,859,RENAPO 
32,2019,1,1207,RENAPO 
32,2019,2,926,RENAPO 
32,2019,3,798,RENAPO 
32,2019,4,811,RENAPO 
32,2019,5,765,RENAPO 
32,2019,6,654,RENAPO 
32,2019,7,800,RENAPO 
32,2019,8,748,RENAPO 
32,2019,9,712,RENAPO 
32,2019,10,754,RENAPO 
32,2019,11,812,RENAPO 
32,2019,12,866,RENAPO 
32,2020,1,1076,RENAPO 
32,2020,2,933,RENAPO 
32,2020,3,869,RENAPO 
32,2020,4,841,RENAPO 
32,2020,5,813,RENAPO 
32,2020,6,944,RENAPO 
32,2020,7,1068,RENAPO 
32,2020,8,1285,RENAPO 
32,2020,9,1167,RENAPO 
